satira,body
1,"PROJECA – “Ô loco, meu. Ó o que o pentelho fez! Tá dando cloroquina pra ema, meu!” Assim reagiu o apresentador Fausto Silva, o Faustão, ao ver um vídeo do presidente Jair Bolsonaro. De saída da Globo, Faustão foi informado que o quadro mais longevo do seu programa, as Vídeo Cassetadas, serão substituídas, em breve, por lives do presidente.

“No tocante a isso daí todo mundo sabe que o que eu faço tá muito mais pra programa de auditório que pra política, tá ok?”, explicou Bolsonaro, ao informar que suas lives vão mudar de quinta para domingo justamente para ocupar o vácuo a ser deixado pelo Domingão. “Lá nas minhas lives já tem tradução pra surdo, chocolate levado pelo Weintraub e até música ao vivo tocada ali pelo Caçulinha do Turismo. Quer mais o quê?”

O novo dominical trará também os quadros Queima de Arquivo Confidencial, em que ministros, advogados e milicianos próximos da família presidencial são apagados do mapa, além, claro, das Olimpíadas do Flavão, em que a dupla Wasseff-Queiroz enfrenta com coragem várias provas apresentadas pelo MP e pelo Coaf, na esperança de assim livrar a cara do senador Flávio Bolsonaro."
1,"FIM DA FILA – “Acho que houve um mal-entendido. A presença do Junior já estava confirmada, a assessoria da FIFA que não viu o RSVP”, explicou Neymar Pai em breve pronunciamento à imprensa da sacada do Hotel Fasano, na zona sul do Rio de Janeiro. O empresário e dublê de Lex Luthor se referia ao fato, divulgado ontem, de que Neymar Jr. ficou fora da lista dos dez melhores jogadores do mundo. “E quantos desses dez aí foram chamados pro casamento da Marina Ruy Barbosa? Quantos tão lista do pôquer na casa do Aécio? Do pagode no sítio do Thiaguinho? Do réveillon no iate do Luciano Huck? Mas disso a imprensa não fala, né?”

Parças próximos a Neymar afirmam que o jogador segue confiante de que voltará à lista de indicados ao prêmio de melhor jogador do mundo. “O Ney é ousadia e alegria, não se abala fácil, não. A gente já falou com a Carol Sampaio, com o Bruno Astuto, com o David Brazil e com o Rodrigo Maia, vai rolar. “É Tóis, papaaaaaiiii kkkkk”, afirmou pelo aplicativo Whatsapp o parça Gilson Cebola, braço direito e mandador de mensagem oficial de Neymar.

Em paralelo, Gil Cebola e Neymar Pai avisaram que o jogador vai continuar a organizar eventos beneficentes, em que todo o capital arrecadado será revertido em prol de sua própria imagem. Os advogados de Neymar Jr. também estão tentando descobrir se os impostos não contabilizados da sua transferência ao Barcelona podem servir para incluí-lo ao menos na lista da Odebrecht."
1,"GAIA – Cercada por canários, guaxinins e coelhos fofinhos, Marina Silva anunciou as diretrizes de seu novo partido: ""Vamos semear o fisiologismo orgânico, reciclar o coronelismo e cultivar o toma-lá-da-cá sustentável"", discursou, sendo aplaudida por três focas que pronunciavam ""oi, oi, oi"".

Empertigada, olhou para os céus, ergueu o punho direito e, de surpresa, bradou: ""Terra!"", seguida por Heloisa Helena, que gritou ""Fogo!"" e Sirkis, que interveio com ""Vento!"". Tainá, que estava na plateia, completou berrando ""Coração"". Em poucos segundos, Capitão Planeta anunciou sua filiação ao partido. ""Pela união dos seus poderes, vamos transformar o Brasil"", conclamou, sob ovações de Sting, James Cameron e Mogli.

Animada, Marina apresentou propostas para a criação dos programas Bolsa Quinoa, Meu Nabo Minha Vida e Tofu para Todos.

Leia também

Tucanos à beira da extinção, alerta Ibama

Django funda dissidência do PSTU

Mídia defende controle social de José Dirceu

Lula negociará fim do pecado original"
1,"PALACIO DEL HABURU – O vice-presidente da República Michel Temer confirmou a correligionários que o PMDB articula nos bastidores uma participação na sucessão do rei Juan Carlos da Espanha, que renunciou no início da semana. “Queremos o posto de vice-rei, mas estamos dispostos a negociar outros cargos da nobreza e vagas em estatais da Coroa”, disse Temer. E explicou: “Assim como nosso apoio a Dilma se dá por razões republicanas, queremos apoiar a realeza de Espanha por razões monarquistas.”

Em coletiva na manhã de hoje, Gilberto Kassab afirmou que o PSD dará seu apoio incondicional ao príncipe Felipe de Bourbon, filho de Juan Carlos e primeiro na linha de sucessão. “Mas defendemos também os manifestantes que pregam a volta da República, que têm argumentos muito legítimos”, ressalvou. “O PSD não é monarquista nem republicano nem anarquista”, arrematou.

Deitado na rede que mandou instalar na Praça dos Três Poderes desde que deixou o STF, Joaquim Barbosa disse por meio de serviçais que não pretende assumir o trono espanhol."
1,"NETFLIX – O presidente da Câmara, Eduardo Cunha, comunicou aos deputados no final da manhã que Dilma foi demitida por Lula. ""Na verdade, faremos um mix de sistemas de governo como nunca antes neste país. Criamos o cargo de Primeiro Ministro para o Eduardinho. Ao mesmo tempo, a Dilma vai ter as funções de Rainha da Inglaterra"", esclareceu o ex-presidente em exercício.

Em seguida, em entrevista coletiva para tranquilizar os mercados, o PMDB e Aloizio Mercadante, Lula explicou: ""É uma mudança pontual, não vamos fazer reforma ministerial, não adianta vocês da imprensa insistirem"", disse, balançando o pé direito em pêndulo e piscando na direção de Franklin Martins. Apresentou a seguir medidas para distensionar a nação: ""Criaremos a Secretaria Especial da Gente Diferenciada, para atender as demandas da elite carente. O Brasil avançou e assistimos ao amadurecimento de classe C, de coxinhas, que agora está quase no ponto. Não podemos deixar essa gente andando assim mal vestida, com a camiseta da seleção brasileira. Basta de derrotismo"", arrematou.

A assessoria de imprensa do Instituto Lula fez questão de deixar claro que Dilma será avisada em breve da criação da nova secretaria.

Leia também

Dilma quebra 3 promessas de campanha e pedirá vaia no Fantástico

Dilma fecha delação premiada e contará o que sabe sobre a crise econômica

Dilma adere ao racionamento de popularidade

Dilma criará imposto para taxar corrupção

Dilma autoriza captação de apoio político pela Lei Rouanet

Próximo pronunciamento de Dilma ensinará receita de coxinha

Governo contrata Supernanny para lidar com Renan Calheiros

Renan e Eduardo Cunha aparecem na lista dos envolvidos em receita de melancia grelhada de Bela Gil

Eduardo Cunha anuncia assinatura vitalícia do Netflix para as esposas dos deputados

Eduardo Cunha aprova cota produtos Jequiti para esposas de parlamentares

Eduardo Cunha pleiteia Oscar de melhor ator"
1,"COMPLEXO DO ALEMÃO – Após viajar em um bondinho emprestado pelo empresário Eike Batista durante a inauguração de uma obra no Complexo do Alemão, Sérgio Cabral explicou à presidenta Dilma que, com a onda de bueiros explosivos, o teleférico é hoje o meio de transporte mais seguro no Rio. ""Vamos ligar toda a cidade para a Copa e as Olimpíadas com linhas de bondinho"", disse o governador. ""Os atletas e dirigentes poderão apreciar a bela vista e ficam livres dos bueiros assassinos, dos flanelinhas que roubam turistas, dos engarrafamentos e dos pedintes"", disse.

As declarações chamaram a atenção do Rupert Murdoch, que contratou Cabral para elaborar o código de ética de suas empresas após o escândalo do ""News of the World"". ""O Cabral já me disse que não há nada demais em gravar os telefones de 4 mil pessoas"", declarou o magnata australiano.

No final da tarde, Cabral embarcou para a Inglaterra em um jatinho emprestado por Murdoch. ""Separo muito bem a vida pública da privada. Usufruo de todas as vantagens que meu cargo público oferece. Esse é o lado bom. As aporrinhações, eu jogo na privada"".

Leia também

Eike inaugura programa de milhagens para Cabral

Brasil aluguará Alemanha para a Copa do Mundo

Eike Batista compra a Grécia"
1,"ATIBAIA D.C. – A relação entre Steve Bannon – o ex-assessor de Donald Trump preso hoje nos Estados Unidos acusado de embolsar o dinheiro para a construção de um muro na fronteira do México – e Fabricio Queiroz – o faz-tudo-tudo-mesmo do clã Bolsonaro – está sendo investigada pela PF brasileira, pelo FBI, pela CIA, pela KGB, pela Scotland Yard e pelos Detetives do Prédio Azul. Indícios mostram que Bannon e Queiroz começaram a trocar dicas de rachadinha quando o brasileiro foi contratado para dar consultoria na construção do famigerado muro americano. O serviço logo evoluiu para uma saudável amizade e uma parceria na exploração de gatonet e botijão de gás na região de San Diego.

“Sou um cara de negócios. Eu faço dinheiro”, explicou Queiroz sobre como chegou a Steve Bannon. “Compro, revendo, compro, revendo, compro muro, revendo muro, sempre fui assim. Gosto muito de comprar muro em seguradora, na minha época lá atrás, eu comprava um muro, mandava arrumar, revendia para um terreno grilado na Muzema. O Bannon achou que esse meu know how poderia ser útil lá com a mureta dele e do Trump contra essa corja de latino-americanos.” O muro seria construído em 48 paredes de 2 mil tijolos cada.

Questionado sobre o envolvimento de seu ex-braço direito com Bannon, o presidente Jair Bolsonaro respondeu: “E daí? Isso é exportação de tecnologia brasileira, pô! É bom pra balança comercial. Vamos lançar em breve o programa Milícia Sem Fronteiras justamente pra esse tipo de coisa daí, tá ok?”"
1,"Prezados Leitores,

Foi com surpresa e encanto que recebemos ontem uma missiva do senhor Boris Estrabão, cujo nome não soará estranho aos elementos mais eruditos e civilizados dentre vós. Conhecido principalmente por seus rumorosos enlaces românticos com Glória Magadan, Bianca Castafiori, as duas Margarets (princesa d’Inglaterra e Thatcher, dizem que simultaneamente) e a babá de Gisele Bündchen, o senhor Estrabão vem há décadas circulando pelos salões mais elegantes do país onde verte com munificência seus deliciosos predicados intelectuais. Leitor atento de Empédocles e Manoel de Barros, o homem é um mestre do dito espirituoso e da metáfora organo-rebarbativa que deleita as adolescentes sensíveis. Não há quem negue que, a seu modo, o senhor Boris Estrabão vem fazendo a sua parte pela pátria educadora.

Pois foi exatamente com este espírito pedagógico que o senhor Estrabão pegou da pena para redigir a sua epístola. Diz acertadamente o mestre que a fotografia que ilustra o nosso artigo de fundo Madame Poças Leitão Lança Aula de Dança Anti-PT, texto agudo que desde já é considerado por muitos como forte candidato ao prêmio Pulitzer, não se refere ao dito curso de Madame Poças Leitão, mas a um espetáculo internacional intitulado No Compasso da Dança. Não só é verdade, como posso atestar que, tendo tido o privilégio de cavar duas entradas com o cunhado do melhor amigo do produtor, desde que deixei o teatro não consigo ver a minha esposa sem cairmos num passo arretado de lindy hop ou de salsa. O que, é forçoso admitir, tem causado certo estranhamento no supermercado e na casa lotérica, para não dizer no elevador do prédio.

Antes de passarmos a palavra para o senhor Estrabão, nos apressamos em informar que Pixuca (foto acima), o editor de imagem do piauí Herald, um rapaz de Lins de Vasconcelos que, aos sete anos (caminhando para oito), órfão, já devia ter amadurecido na profissão, foi sumariamente demitido por justa causa e sem direito a benefícios. Caso se faça necessário, será um prazer repassarmos a quem de direito todos os dados relativos ao vil personagem. Não consta que o senhor Estrebão seja movido por instinto litigante. Ainda assim, se o processo for inevitável, hipotecamos-lhe toda a nossa indignação.

Atenciosamente,

Olegário Ribamar

—

SOBRE “MADAME POÇAS LEITÃO LANÇA AULA DE DANÇA ANTI-PT”

Caríssimo Olegário Ribamar,

O país eduardocunha-se e conto com sua profilaxia para defender-me quando acontecer a tomada da pastilha para emagrecimento. Aos gritos de “Morte à gordura!” as tropas dos que leem sem entender picas avançam. Como há Mários que vêm para o bem, responderemos com “Morte às adiposidades cerebrais!”. Infelizmente, para tratar essas banhas localizadas não existem pastilhas. Como se isso fosse pouco, os xaropes da direita strogonoff fritam coxinhas que mandam seus gazes diretamente para o cérebro da paulicéia constipada. Os comunistas do dr. Roberto já estão no céu e os comunistas contra o dr. Roberto passaram para a direita strogonoff, que tomou o poder nas folhas. Lambem os beiços com a única coisa que restou do seu passado radical, isto é, strogonoff, e dizem que velhos são os outros. Pelo menos se entendem bem com os coxinhas, pois discutem política como quem discute moda, achando que suas teses são fashion. Daí, que a única esperança é que as tropas do golpismo democrático se satisfaçam com as aulas de ballet de Madame Poças Leitão, no Clube Atlético Paulistano.

Caríssimo, na verdade escrevo para cobrar os direitos autorais da foto publicada nesse importante órgão meia-bomba da imprensa, como divulgação do dito curso. Faço isso como eia, pois, advogado deles, e professor da USP, Universidade Superior de Pequim, com pós-graduação na Lapa, Rio de Janeiro. A foto, em cuja legenda se lê uma dançarina de vermelho simula a instabilidade de Dilma, na verdade, é de um espetáculo internacional, de artistas como o uruguaio Felisberto Hernandez, o americano John Cage e brasileiros cuíca búlgaros. Quem eu devo processar e de quem cobrar os direitos? Do colunista ou do marqueteiro Almir Badaró, vestido de azul, amarelo e branco, em novo movimento de instabilidade de caráter? Como aprendi em retiro espiritual na ESG, Entidade dos Santos Guias, a bunda, digo abunda jurisprudência que se aplica a casos desse tipo ou tipos como o desse caso.

Boris Estrabão"
1,"A FAZENDA – O gabinete da primeira-dama Marcela Temer anunciou o plano de reformar inteiramente os jardins do Palácio da Alvorada, concebidos pelo pintor e paisagista Roberto Burle Marx. A iniciativa integra o programa de incentivo à plantação de hortas urbanas encabeçado por dona Temer, que pretende substituir toda a vegetação ornamental do Alvorada por espécies comestíveis. A campanha que divulga o programa estampa a foto de Marcela ao lado da frase: “Comida tá cara? Que comam briófitas!”

Em entrevista à rádio Jovem Pan, a primeira-dama afirmou que “os jardins da presidência não podem ter partido”. “Poucos sabem, mas Burle Marx é sobrinho-bisneto de Karl Marx”, ensinou Marcela. “Por isso, se não tomarmos providências, há o risco de as plantas ornamentais do Alvorada transmitirem males como o comunismo e o feminismo.”"
1,"17º REICH – Em decisão extraordinária, o Tribunal de Nuremberg, que julgou os crimes do regime nazista de 1945 a 1949, voltou a se reunir hoje para anunciar a formação de um novo juri para julgar os crimes contra a humanidade cometidos pelo governo Bolsonaro.

“A ideia já vinha sendo estudada desde que o ex-secretário de Cultura, Ricardo Alvim, achou que era de bom tom copiar um discurso do Joseph Goebbels”, esclareceu o tribunal, por meio de nota. “Mas a situação ficou de fato incontornável com o descaso do governo diante do colapso da saúde em Manaus.” Contra Bolsonaro pesam as frases “E daí”, “Quer que eu faça o quê?”, “Não sou coveiro” e “Minha especialidade é matar”. A favor de Bolsonaro não pesa nada.

“Para que essa ansiedade, essa angústia?”, reclamou o ministro da Saúde (sic), o general Pazuello, que também deverá constar entre os réus a serem julgados pelo Tribunal. Já o presidente da Câmara, Rodrigo Maia, publicou um tuíte de repúdio ao governo Bolsonaro, em que defende “um julgamento duro e inclemente” por parte do tribunal, para em seguida lamentar ainda não ter elementos para abrir um processo de impeachment."
1,"FIESP – “É uma edição limitada”, explicou Eltinho Mouco, marqueteiro do governo federal e da Nike, enquanto mostrava a nova camisa da seleção de futebol. “São só 220 milhões de exemplares, um para cada brasileiro, então é pegar ou largar.”

O lançamento da camisa comemorativa foi feito hoje pela manhã, logo após o agendamento, para janeiro, do julgamento do ex-presidente Lula em segunda instância. “O Datafolha mostrou que em dia de protesto contra o PT a camisa do Brasil vende dez vezes mais do que em dia de jogo da seleção”, continuou Mouco. “Nada mais natural, do ponto de vista capitalista, do que produzir uma blusa especial para uma data tão especial.”

No novo desenho a sigla CBF dá lugar ao termo TRF-4, tribunal onde Lula será julgado. As cinco estrelas do pentacampeonato serão reduzidas a duas, marcando as condenações de Lula na primeira e segunda instância. “Em caso de absolvição do ex-presidente nós já temos uma colaboração com a Tramontina, que preparou linha fantástica de panelas e caçarolas” arrematou o marqueteiro."
1,"Donald Trump revelou um dos segredos menos cobiçados do mundo ao chanceler e embaixador russos. Numa reunião na Casa Branca, depois de ouvir a confidência do presidente americano, Sergei Lavrov e Sergey Kislyak não se esforçaram para disfarçar a contrariedade. Lavrov ainda fez um pedido a Trump, mas levantou-se e foi embora diante da resposta negativa.

Na manhã desta terça, o presidente da Rússia, Vladimir Putin, se dirigiu aos EUA num vídeo transmitido pela OTR, a TV estatal do país. “Não colocamos esse mauricinho na Casa Branca para recebermos a receita da Pepsi em troca”, asseverou. “Só aceitamos a fórmula da Coca-Cola ou a do laquê e bronzeador presidenciais. Caso contrário, as consequências serão arrasadoras”.

Após o pronunciamento de Putin, o chanceler Lavrov revelou que perguntou a Trump “se, em vez da receita da Pepsi, poderia compartilhar a do Guaraná Antarctica”."
1,"ALCÂNTARA – Minutos após o anúncio da descoberta do nono planeta do sistema solar, o setor de inteligência da Polícia Federal mirou suas lunetas para o céu em busca de novas evidências para a Operação Lava Jato. “Em poucos minutos, notamos a movimentação suspeita de um alienígena, se esgueirando entre duas crateras. Acabamos descobrindo uma conta secreta do presidente da Câmara no novo planeta”, antecipou o japonês da Sideral.

Há também indícios de que o PMDB negocie maioria no Planeta X. “Temos que buscar a governabilidade tanto na Terra quanto no Céu”, rezou Michel Temer. Setores do PSDB também se movimentaram com a descoberta: Aécio Neves mandou construir um aeroporto, Geraldo Alckmin enviou a Tropa de Choque para reconhecer o terreno e José Serra postou uma foto nas redes sociais dizendo que o planeta está menos desabitado que a Paulista aos domingos.

Dilma Rousseff ressaltou a importância de o programa espacial brasileiro desenvolver o quanto antes alguma tecnologia para estocar vácuo. Animado, Lula atribuiu descoberta do novo planeta ao sucesso de seu governo."
1,"QUEIMA A JATO – Jair Bolsonaro surpreendeu o país durante um discurso nessa última quarta-feira. Em pronunciamento para sua base aliada, o presidente anunciou a extinção de um órgão federal que usava forças-tarefa para combater crimes graves e que vinha sofrendo ataques desde o começo de sua gestão: o Ibama.

“Floresta é coisa de ambientalista e petista e isso daí não tem mais no meu governo, por isso não tem que ter mais Ibama, tá ok?”, disse o presidente. “A gente já extinguiu o Pantanal, a Amazônia e a corrupção. Agora vamos extinguir a extinção também. Pra quem falou que esse era o governo do fogo tá aí, a gente é o governo extintor kkkkk”, complementou o presidente em suas redes sociais.

Por meio de nota o governo afirmou que os recursos antes usados pelo Ibama serão destinados à conservação de outros grupos ameaçados: “Vamos proteger os caixas eletrônicos da Alerj, a espécie do próprio dinheiro em espécie, as rachadinhas selvagens, os micos leões dourados pagos pelo Sergio Moro e os botijões azuis de Rio das Pedras.

Mais tarde, em uma conversa informal com apoiadores na porta do Palácio da Alvorada, Bolsonaro comentou mais uma vez a decisão: “Pra quem inventa que eu não me importo com animal, quero ver o que vai dizer agora que eu to preservando Gatonet.”"
1,"UTI – Acusado de não auscultar a classe médica, o ministro genérico Alexandre Padilha ofereceu soluções em doses homeopáticas para melhorar as condições de trabalho. ""Em Brasília, espalhou-se a epidemia do fisiologismo e eu fui contaminado. Doutora Dilma tem priorizado a ampliação de ministérios em detrimento da criação de novos leitos. Temos que dar uma amostra grátis de nossa boa vontade e sermos pacientes"", arrematou.

A declaração gerou um clima hipertenso e fez com que um bando de médicos tapasse o rosto com touca e máscara cirúrgica e saísse às ruas para quebrar tudo. ""Vamos aumentar a potência dos aparelhos de pressão contra o braço governamental"", receitou a doutora Emma Kalil, enquanto preparava coquetéis de semancol.

Munidos de grafias incompreensíveis para camuflar ainda mais suas identidades, clínicos gerais e cirurgiões abriram uma humilde exceção para aceitar adesões de menor relevância, como Jesus, Buda, Barack Obama e Chico Buarque. ""O movimento White Bloc vai aonde o povo está, desde não seja no interior do país ou perto de algum cubano"", diagnosticou Ivo Pitanguy.

Leia também

Hospital confirma que Sarney tem todos os tipos sanguíneos

Roberto Medina anuncia programação do Black Bloc in Rio

Gilberto Gil compreende sistema de desmonetização da rede Fora do Eixo"
1,"TRENCHTOWN – O ex-presidente da república Fernando Henrique Cardoso convocou uma coletiva de imprensa para anunciar o reposicionamento de sua imagem pública. ""A oposição precisa se colocar de maneira mais contundente no jogo político se aproximando do nicho dos jovens das metrópoles”, anunciou. “Por isso, além de defender a descriminalização da maconha, vou queimar unzinho de vez em quando”.

Usando óculos escuros, FHC revelou que fará um dueto com Marcelo D2 no rap ""Fumo mas não trago"", composto especialmente para ele. O ex-presidente fez a letra do refrão ""No detabe anti-drogas / O Serra só diz besteira / Eu fumo, mas não trago / Quem traz é o Gabeira"". Sorridente, anunciou o seu novo nome artístico: ""Achei pertinente escolher a alcunha THC. Fica fácil das pessoas associarem comigo"".

THC disse que comprará uma kombi psicodélica para viajar o país fazendo palestras sobre Raul Seixas e Tim Maia, e arrecadando fundos para raves. ""Vou colher assinaturas e enviar um projeto de lei para o Congresso exigindo a privatização das bocas de fumo"", disse.

Em seguida, interrompeu a entrevista para perguntar se alguém tinha uma lata de leite condensado. ""Estou com uma fome interminável"", brincou."
1,"A assessoria do Senado estuda contratar um tradutor de libras para interpretar o silêncio de Cachoeira

SHOW DA VIDA – O Brasil inteiro se comoveu com o depoimento corajoso do senador Demóstenes Torres ontem à CPI do Fantástico. Com os olhos marejados, o parlamentar revelou pela primeira vez que durante a infância foi repetidamente levado para trás de uma queda d’água onde recebeu propinas à força e concedeu contratos licitatórios.

""Fui abusado por Cachoeira"", disse com um esgar. Após dolorida pausa, completou: ""Não foi uma nem duas vezes. Foram várias"". Enfático, Demóstenes negou ter namorado Pelé: ""Foi só uma tabelinha. Todo mundo sabe que a Delta foi o grande amor da minha vida"", explicou.

O parlamentar também contou que o cantor Elton John teria lhe proposto casamento. Aos prantos, Demóstenes contou que disse sim. As núpcias só foram canceladas por que o megastar não concordou em contratar Fernando Cavendish para organizar o cerimonial. “Elton me disse que tanto ele quanto a Rainha jamais concordariam em colocar um guardanapo na cabeça, e eu não poderia me entregar a alguém tão desprovido de noção”, soluçou o senador. 

No Congresso, o depoimento de Carlinhos Cachoeira foi marcado por bem menos emoção. Após empregar todas as variações linguísticas existentes para explicar que ficaria calado, Carlinhos Cachoeira resolveu ceder: ""Só falo se me derem um Nextel."" Apreensivos, todos os parlamentares desligaram os seus celulares.

Sem alarde, agentes da Polícia Federal anunciaram a operação Charles Chaplin: ""Grampearam o silêncio de Carlinhos Cachoeira. Divulgaremos o resultado nos próximos dias"", anunciou o superintendente Jean Dujardin.

Anderson Silva foi convocado para tentar quebrar o sigilo de Cachoeira."
1,"OGX – Em parceria com Eike Batista, o governador do Rio de Janeiro, Luiz Fernando Pezão, anunciou o lançamento do Cartão Carioca. “Foi uma exigência do Henrique Meirelles para ajudar a encher os cofres do Estado. Todos os servidores do Rio receberão o seu. O diferencial é que o cartão só possui a função débito”, esclareceu o governador, que teve o crediário negado na Ricardo Eletro.

Animado, ele detalhou o funcionamento do cartão: “O débito estará sempre ativo. Mesmo que o servidor não use o cartão para fazer compras, 10% de seu salário será debitado diariamente. De tal maneira que, no final do mês, todos os trabalhadores do Estado estarão devendo para o governo”, disse, enquanto tentava arrecadar dinheiro apostando no jogo do bicho.

No final da tarde, Pezão divulgou que os salários de janeiro serão pagos em bala Juquinha."
1,"ETERNO RETORNO – “A direita já vinha adquirindo um know how de autodestruição com essas brigas entre o Frota e o Jair, ou o Mourão e o Olavo”, explicou o ministro da Casa Civil, Onyx Lorenzoni, durante coletiva de imprensa realizada nesta manhã no Palácio do Planalto. “Mas depois desse útlimo bate-boca entre a Joice Hasselmann e o Kim Kataguiri, vimos que era hora de fazer uma operação mais profissionalizada. Aí surgiu naturalmente o nome da Gleisi.”
Lorenzoni se referia à deputada petista Gleisi Hoffman, contratada pelo PSL para ministrar um workshop de autodestruição partidária. “Liberal que é, o presidente Jair Bolsonaro já conseguiu quebrar o monopólio que o PT tinha nessa área”, continuou Lorenzoni. “Mas ainda nos sentimos um pouco amadores. O presidente é muito bom em elogiar ditadores no Twitter, mas ainda não foi à posse de um déspota como o Maduro. Temos muito o que melhorar.”
A contratação animou a deputada petista, que vinha se sentindo um pouco sem função depois que os próprios parlamentares e ministros do PSL passaram a brigar entre si. “Fico emocionada, porque é o reconhecimento de uma expertise acumulada em 16 anos. A gente já tinha inventado a oposição da oposição, quando a esquerda apanhava de partidos da própria esquerda, como PSOL, PC do B e PSTU. Agora vamos institucionalizar essa prática na direita. A briga entre Joice e Kim mostra que é possível.”"
1,"Primeiramente, affinitas affinitatem non generat.

Conheci-o no culto. Essa frase pode soar eloquente demais se você imaginar alguém pregando a palavra de Deus num templo milenar de Israel. Mas o culto em questão era apenas um dos muitos que os pastores vêm comandando desde os anos 90 em decadentes cinemas das capitais. Ele fazia preces financeiras. Nunca vou esquecer: passava a sacolinha entre os fiéis humildes enquanto recitava Malaquias 3:8-10.

Quando os pastores levantavam a voz no púlpito, ele se calava. Quando contabilizavam o dízimo nos bastidores, ele os auxiliava. Quando gritavam “amém, Jesus!”, ele concordava com a cabeça. Sempre estrábico, deixava claro que conseguia manter um olho no peixe e outro no gato. Foi paixão à primeira vista. Só pra mim, acho.

Passamos algumas madrugadas conversando na Telerj ao som de Sonda-me, Usa-me e Rendido Estou. De lá, migramos pro governo Garotinho. Do governo Garotinho pro PMDB, do PMDB pro Congresso.

Começamos a namorar quando ele tinha 50 e eu, 68, mas parecia que a vida começava ali. Vimos todos os episódios de House of Cards várias vezes. Testamos todas as receitas possíveis de robalo. Escolhemos diretorias em estatais como se escolhêssemos gravatas. A quatro mãos, escrevemos medidas provisórias, projetos de lei e inúmeras versões da reforma trabalhista. Fizemos uma dúzia de amigos novos e, com eles, fundamos o Blocão. Sofremos com os haters, gargalhamos com a desgraça da Dilma. Juntos, rasgamos a Constituição. Viajamos o mundo dividindo o cartão de crédito. Dos dez paraísos fiscais de que mais gosto, sete foi ele quem me apresentou. Os outros três foi ele quem inaugurou. Aprendi com ele o significado de usufrutuário, truste, Panama Papers e outras palavras que o Word tá sublinhando de vermelho e enviando pra NSA.

Ontem, terminamos. E não foi fácil. Choramos mais do que quando líamos o Regimento Interno da Câmara dos Deputados. Mais do que quando falávamos em público de nossas famílias. Até hoje, não tem um lugar que eu vá em que alguém não diga, em algum momento: cadê ele? Parece que, pra sempre, ele vai fazer falta. Se ao menos a gente tivesse tido votos, eu penso. Levaria algo de íntegro comigo.

Semana passada, consumou-se o impeachment que a gente urdiu juntos – não por acaso, fruto de um emaranhado jurídico bem mais cabeludo do que nossas cabeças já ralas. Achei que fosse chorar tudo de novo. Mas o que me deu foi uma felicidade muito profunda de ter orquestrado um grande golpe na vida. E de ter esse golpe documentado no Diário Oficial. Não falta nada."
1,"ANHEMBI – A Liga Independente das Escolas de Samba de São Paulo resolveu investir no quesito harmonia em 2013. ""Por sugestão do conselheiro Andrés Sanchez, vamos adotar o sistema de pontos corridos a partir do ano que vem"", explicou o presidente Paulo Sérgio Ferreira, e completou: ""Além disso, os jurados serão escolhidos por Silvio Santos, que lerá as notas pessoalmente enquanto dá o resultado da TeleSena"".

Animado com a ideia, José Serra invadiu o diretório do PSDB, rasgou os votos das prévias e ateou fogo num tucano inflável. ""Sou da Primeira Divisão, sei jogar futebol como poucos. Tenho mais vitórias dentro de casa do que Bruno Covas, Andrea Matarazzo, José Anibal e Ricardo Tripoli juntos"", explicou, didaticamente, enquanto corria. A atitude de Serra foi apoiada por Kassab, que rasgou todas as páginas do programa do PSD.

Ao final da tarde, uma junta de cariocas, pernambucanos, mineiros e soteropolitanos produziu um tutorial ensinando regras básicas para o bom funcionamento do Carnaval. Um dos primeiros pontos é a introdução do quesito ""imitação"", na apuração, para avaliar quem melhor reproduziu o carnaval da Sapucaí. Há também sugestões como o rodízio de carros alegóricos, a eleição da ""Musa Engarrafamento 2013"", que vai parar o trânsito da capital, e a escolha do político que sambou melhor durante o ano. Por fim, o relatório aponta erros imperdoáveis:  ""Roberto Justus desfilou sem despentear um fio de cabelo"", diz um trecho.

Leia também:

Físico alagoano desenvolve gerador automático de sambas-enredo

Cientista da Nasa descobre a diferença entre Harmonia, Evolução e Conjunto

Políticos buscam suas fantasias para o Carnaval

Cordão da Bola Preta contrata Adriano"
